Experiment Log
[2025-03-25 15:20:06] Experiment folder created at: Results/MNN_Results/TrTj_13_100_14_100_TTj_15/bfw_3_npbi_3_niu_1
[2025-03-25 15:20:06] Constructed sample at index 530.
[2025-03-25 15:20:06] Constructed sample at index 531.
[2025-03-25 15:20:06] Constructed sample at index 532.
[2025-03-25 15:20:06] Constructed sample at index 533.
[2025-03-25 15:20:06] Constructed sample at index 534.
[2025-03-25 15:20:06] Constructed sample at index 535.
[2025-03-25 15:20:06] Constructed sample at index 536.
[2025-03-25 15:20:06] Constructed sample at index 537.
[2025-03-25 15:20:06] Constructed sample at index 538.
[2025-03-25 15:20:06] Constructed sample at index 539.
[2025-03-25 15:20:06] Constructed sample at index 540.
[2025-03-25 15:20:06] Constructed sample at index 541.
[2025-03-25 15:20:06] Constructed sample at index 542.
[2025-03-25 15:20:06] Constructed sample at index 543.
[2025-03-25 15:20:06] Constructed sample at index 544.
[2025-03-25 15:20:06] Constructed sample at index 545.
[2025-03-25 15:20:06] Constructed sample at index 546.
[2025-03-25 15:20:06] Constructed sample at index 547.
[2025-03-25 15:20:06] Constructed sample at index 548.
[2025-03-25 15:20:06] Constructed sample at index 549.
[2025-03-25 15:20:06] Constructed sample at index 550.
[2025-03-25 15:20:06] Constructed sample at index 551.
[2025-03-25 15:20:06] Constructed sample at index 552.
[2025-03-25 15:20:06] Constructed sample at index 553.
[2025-03-25 15:20:06] Constructed sample at index 554.
[2025-03-25 15:20:06] Constructed sample at index 555.
[2025-03-25 15:20:06] Constructed sample at index 556.
[2025-03-25 15:20:06] Constructed sample at index 557.
[2025-03-25 15:20:06] Constructed sample at index 558.
[2025-03-25 15:20:06] Constructed sample at index 559.
[2025-03-25 15:20:06] Constructed sample at index 560.
[2025-03-25 15:20:06] Constructed sample at index 561.
[2025-03-25 15:20:06] Constructed sample at index 562.
[2025-03-25 15:20:06] Constructed sample at index 563.
[2025-03-25 15:20:06] Constructed sample at index 564.
[2025-03-25 15:20:06] Constructed sample at index 565.
[2025-03-25 15:20:06] Constructed sample at index 566.
[2025-03-25 15:20:06] Constructed sample at index 567.
[2025-03-25 15:20:06] Constructed sample at index 568.
[2025-03-25 15:20:06] Constructed sample at index 569.
[2025-03-25 15:20:06] Constructed sample at index 570.
[2025-03-25 15:20:06] Constructed sample at index 571.
[2025-03-25 15:20:06] Constructed sample at index 572.
[2025-03-25 15:20:06] Constructed sample at index 573.
[2025-03-25 15:20:06] Constructed sample at index 574.
[2025-03-25 15:20:06] Constructed sample at index 575.
[2025-03-25 15:20:06] Constructed sample at index 576.
[2025-03-25 15:20:06] Constructed sample at index 577.
[2025-03-25 15:20:06] Constructed sample at index 578.
[2025-03-25 15:20:06] Constructed sample at index 579.
[2025-03-25 15:20:06] Constructed sample at index 580.
[2025-03-25 15:20:06] Constructed sample at index 581.
[2025-03-25 15:20:06] Constructed sample at index 582.
[2025-03-25 15:20:06] Constructed sample at index 583.
[2025-03-25 15:20:06] Constructed sample at index 584.
[2025-03-25 15:20:06] Constructed sample at index 585.
[2025-03-25 15:20:06] Constructed sample at index 586.
[2025-03-25 15:20:06] Constructed sample at index 587.
[2025-03-25 15:20:06] Constructed sample at index 588.
[2025-03-25 15:20:06] Constructed sample at index 589.
[2025-03-25 15:20:06] Constructed sample at index 590.
[2025-03-25 15:20:06] Constructed sample at index 591.
[2025-03-25 15:20:06] Constructed sample at index 592.
[2025-03-25 15:20:06] Constructed sample at index 593.
[2025-03-25 15:20:06] Constructed sample at index 594.
[2025-03-25 15:20:06] Constructed sample at index 595.
[2025-03-25 15:20:06] Constructed sample at index 596.
[2025-03-25 15:20:06] Constructed sample at index 597.
[2025-03-25 15:20:06] Constructed sample at index 598.
[2025-03-25 15:20:06] Constructed sample at index 599.
[2025-03-25 15:20:06] Constructed sample at index 600.
[2025-03-25 15:20:06] Constructed sample at index 601.
[2025-03-25 15:20:06] Constructed sample at index 602.
[2025-03-25 15:20:06] Constructed sample at index 603.
[2025-03-25 15:20:06] Constructed sample at index 604.
[2025-03-25 15:20:06] Constructed sample at index 605.
[2025-03-25 15:20:06] Constructed sample at index 606.
[2025-03-25 15:20:06] Constructed sample at index 607.
[2025-03-25 15:20:06] Constructed sample at index 608.
[2025-03-25 15:20:06] Constructed sample at index 609.
[2025-03-25 15:20:06] Constructed sample at index 610.
[2025-03-25 15:20:06] Constructed sample at index 611.
[2025-03-25 15:20:06] Constructed sample at index 612.
[2025-03-25 15:20:06] Constructed sample at index 613.
[2025-03-25 15:20:06] Constructed sample at index 614.
[2025-03-25 15:20:06] Constructed sample at index 615.
[2025-03-25 15:20:06] Constructed sample at index 616.
[2025-03-25 15:20:06] Constructed sample at index 617.
[2025-03-25 15:20:06] Constructed sample at index 618.
[2025-03-25 15:20:06] Constructed sample at index 619.
[2025-03-25 15:20:06] Constructed sample at index 620.
[2025-03-25 15:20:06] Constructed sample at index 621.
[2025-03-25 15:20:06] Constructed sample at index 622.
[2025-03-25 15:20:06] Constructed sample at index 623.
[2025-03-25 15:20:06] Constructed sample at index 624.
[2025-03-25 15:20:06] Constructed sample at index 625.
[2025-03-25 15:20:06] Constructed sample at index 626.
[2025-03-25 15:20:06] Constructed sample at index 627.
[2025-03-25 15:20:06] Constructed sample at index 628.
[2025-03-25 15:20:06] Constructed sample at index 629.
[2025-03-25 15:20:06] Constructed sample at index 630.
[2025-03-25 15:20:06] Constructed sample at index 631.
[2025-03-25 15:20:06] Constructed sample at index 632.
[2025-03-25 15:20:06] Constructed sample at index 633.
[2025-03-25 15:20:06] Constructed sample at index 634.
[2025-03-25 15:20:06] Constructed sample at index 635.
[2025-03-25 15:20:06] Constructed sample at index 636.
[2025-03-25 15:20:06] Constructed sample at index 637.
[2025-03-25 15:20:06] Constructed sample at index 638.
[2025-03-25 15:20:06] Constructed sample at index 639.
[2025-03-25 15:20:06] Constructed sample at index 640.
[2025-03-25 15:20:06] Constructed sample at index 641.
[2025-03-25 15:20:06] Constructed sample at index 642.
[2025-03-25 15:20:06] Constructed sample at index 643.
[2025-03-25 15:20:06] Constructed sample at index 644.
[2025-03-25 15:20:06] Constructed sample at index 645.
[2025-03-25 15:20:06] Constructed sample at index 646.
[2025-03-25 15:20:06] Constructed sample at index 647.
[2025-03-25 15:20:06] Constructed sample at index 648.
[2025-03-25 15:20:06] Constructed sample at index 649.
[2025-03-25 15:20:06] Constructed sample at index 650.
[2025-03-25 15:20:06] Constructed sample at index 651.
[2025-03-25 15:20:06] Constructed sample at index 652.
[2025-03-25 15:20:06] Constructed sample at index 653.
[2025-03-25 15:20:06] Constructed sample at index 654.
[2025-03-25 15:20:06] Constructed sample at index 655.
[2025-03-25 15:20:06] Constructed sample at index 656.
[2025-03-25 15:20:06] Constructed sample at index 657.
[2025-03-25 15:20:06] Constructed sample at index 658.
[2025-03-25 15:20:06] Constructed sample at index 659.
[2025-03-25 15:20:06] Constructed sample at index 660.
[2025-03-25 15:20:06] Constructed sample at index 661.
[2025-03-25 15:20:06] Constructed sample at index 662.
[2025-03-25 15:20:06] Constructed sample at index 663.
[2025-03-25 15:20:06] Constructed sample at index 664.
[2025-03-25 15:20:06] Constructed sample at index 665.
[2025-03-25 15:20:06] Constructed sample at index 666.
[2025-03-25 15:20:06] Constructed sample at index 667.
[2025-03-25 15:20:06] Constructed sample at index 668.
[2025-03-25 15:20:06] Constructed sample at index 669.
[2025-03-25 15:20:06] Constructed sample at index 670.
[2025-03-25 15:20:06] Constructed sample at index 671.
[2025-03-25 15:20:06] Constructed sample at index 672.
[2025-03-25 15:20:06] Constructed sample at index 673.
[2025-03-25 15:20:06] Constructed sample at index 674.
[2025-03-25 15:20:06] Constructed sample at index 675.
[2025-03-25 15:20:06] Constructed sample at index 676.
[2025-03-25 15:20:06] Constructed sample at index 677.
[2025-03-25 15:20:06] Constructed sample at index 678.
[2025-03-25 15:20:06] Constructed sample at index 679.
[2025-03-25 15:20:06] Constructed sample at index 680.
[2025-03-25 15:20:06] Constructed sample at index 681.
[2025-03-25 15:20:06] Constructed sample at index 682.
[2025-03-25 15:20:06] Constructed sample at index 683.
[2025-03-25 15:20:06] Constructed sample at index 684.
[2025-03-25 15:20:06] Constructed sample at index 685.
[2025-03-25 15:20:06] Constructed sample at index 686.
[2025-03-25 15:20:06] Constructed sample at index 687.
[2025-03-25 15:20:06] Constructed sample at index 688.
[2025-03-25 15:20:06] Constructed sample at index 689.
[2025-03-25 15:20:06] Constructed sample at index 690.
[2025-03-25 15:20:06] Constructed sample at index 691.
[2025-03-25 15:20:06] Constructed sample at index 692.
[2025-03-25 15:20:06] Constructed sample at index 693.
[2025-03-25 15:20:06] Constructed sample at index 694.
[2025-03-25 15:20:06] Constructed sample at index 695.
[2025-03-25 15:20:06] Constructed sample at index 696.
[2025-03-25 15:20:06] Constructed sample at index 697.
[2025-03-25 15:20:06] Constructed sample at index 698.
[2025-03-25 15:20:06] Constructed sample at index 699.
[2025-03-25 15:20:06] Constructed sample at index 700.
[2025-03-25 15:20:06] Constructed sample at index 701.
[2025-03-25 15:20:06] Constructed sample at index 702.
[2025-03-25 15:20:06] Constructed sample at index 703.
[2025-03-25 15:20:06] Constructed sample at index 704.
[2025-03-25 15:20:06] Constructed sample at index 705.
[2025-03-25 15:20:06] Constructed sample at index 706.
[2025-03-25 15:20:06] Constructed sample at index 707.
[2025-03-25 15:20:06] Constructed sample at index 708.
[2025-03-25 15:20:06] Constructed sample at index 709.
[2025-03-25 15:20:06] Constructed sample at index 710.
[2025-03-25 15:20:06] Constructed sample at index 711.
[2025-03-25 15:20:06] Constructed sample at index 712.
[2025-03-25 15:20:06] Constructed sample at index 713.
[2025-03-25 15:20:06] Constructed sample at index 714.
[2025-03-25 15:20:06] Constructed sample at index 715.
[2025-03-25 15:20:06] Constructed sample at index 716.
[2025-03-25 15:20:06] Constructed sample at index 717.
[2025-03-25 15:20:06] Constructed sample at index 718.
[2025-03-25 15:20:06] Constructed sample at index 719.
[2025-03-25 15:20:06] Constructed sample at index 720.
[2025-03-25 15:20:06] Constructed sample at index 721.
[2025-03-25 15:20:06] Constructed sample at index 722.
[2025-03-25 15:20:06] Constructed sample at index 723.
[2025-03-25 15:20:06] Constructed sample at index 724.
[2025-03-25 15:20:06] Constructed sample at index 725.
[2025-03-25 15:20:06] Constructed sample at index 726.
[2025-03-25 15:20:06] Constructed sample at index 727.
[2025-03-25 15:20:06] Constructed sample at index 728.
[2025-03-25 15:20:06] Constructed sample at index 729.
[2025-03-25 15:20:06] Constructed sample at index 730.
[2025-03-25 15:20:06] Constructed sample at index 731.
[2025-03-25 15:20:06] Constructed sample at index 732.
[2025-03-25 15:20:06] Constructed sample at index 733.
[2025-03-25 15:20:06] Constructed sample at index 734.
[2025-03-25 15:20:06] Constructed sample at index 735.
[2025-03-25 15:20:06] Constructed sample at index 736.
[2025-03-25 15:20:06] Constructed sample at index 737.
[2025-03-25 15:20:06] Constructed sample at index 738.
[2025-03-25 15:20:06] Constructed sample at index 739.
[2025-03-25 15:20:07] Constructed sample at index 740.
[2025-03-25 15:20:07] Constructed sample at index 741.
[2025-03-25 15:20:07] Constructed sample at index 742.
[2025-03-25 15:20:07] Constructed sample at index 743.
[2025-03-25 15:20:07] Constructed sample at index 744.
[2025-03-25 15:20:07] Constructed sample at index 745.
[2025-03-25 15:20:07] Constructed sample at index 746.
[2025-03-25 15:20:07] Constructed sample at index 747.
[2025-03-25 15:20:07] Constructed sample at index 748.
[2025-03-25 15:20:07] Constructed sample at index 749.
[2025-03-25 15:20:07] Constructed sample at index 750.
[2025-03-25 15:20:07] Constructed sample at index 751.
[2025-03-25 15:20:07] Constructed sample at index 752.
[2025-03-25 15:20:07] Constructed sample at index 753.
[2025-03-25 15:20:07] Constructed sample at index 754.
[2025-03-25 15:20:07] Constructed sample at index 755.
[2025-03-25 15:20:07] Constructed sample at index 756.
[2025-03-25 15:20:07] Constructed sample at index 757.
[2025-03-25 15:20:07] Constructed sample at index 758.
[2025-03-25 15:20:07] Constructed sample at index 759.
[2025-03-25 15:20:07] Constructed sample at index 760.
[2025-03-25 15:20:07] Constructed sample at index 761.
[2025-03-25 15:20:07] Constructed sample at index 762.
[2025-03-25 15:20:07] Constructed sample at index 763.
[2025-03-25 15:20:07] Constructed sample at index 764.
[2025-03-25 15:20:07] Constructed sample at index 765.
[2025-03-25 15:20:07] Constructed sample at index 766.
[2025-03-25 15:20:07] Constructed sample at index 767.
[2025-03-25 15:20:07] Constructed sample at index 768.
[2025-03-25 15:20:07] Constructed sample at index 769.
[2025-03-25 15:20:07] Constructed sample at index 770.
[2025-03-25 15:20:07] Constructed sample at index 771.
[2025-03-25 15:20:07] Constructed sample at index 772.
[2025-03-25 15:20:07] Constructed sample at index 773.
[2025-03-25 15:20:07] Constructed sample at index 774.
[2025-03-25 15:20:07] Constructed sample at index 775.
[2025-03-25 15:20:07] Constructed sample at index 776.
[2025-03-25 15:20:07] Constructed sample at index 777.
[2025-03-25 15:20:07] Constructed sample at index 778.
[2025-03-25 15:20:07] Constructed sample at index 779.
[2025-03-25 15:20:07] Constructed sample at index 780.
[2025-03-25 15:20:07] Constructed sample at index 781.
[2025-03-25 15:20:07] Constructed sample at index 782.
[2025-03-25 15:20:07] Constructed sample at index 783.
[2025-03-25 15:20:07] Constructed sample at index 784.
[2025-03-25 15:20:07] Constructed sample at index 785.
[2025-03-25 15:20:07] Constructed sample at index 786.
[2025-03-25 15:20:07] Constructed sample at index 787.
[2025-03-25 15:20:07] Constructed sample at index 788.
[2025-03-25 15:20:07] Constructed sample at index 789.
[2025-03-25 15:20:07] Constructed sample at index 790.
[2025-03-25 15:20:07] Constructed sample at index 791.
[2025-03-25 15:20:07] Constructed sample at index 792.
[2025-03-25 15:20:07] Constructed sample at index 793.
[2025-03-25 15:20:07] Constructed sample at index 794.
[2025-03-25 15:20:07] Constructed sample at index 795.
[2025-03-25 15:20:07] Constructed sample at index 796.
[2025-03-25 15:20:07] Constructed sample at index 797.
[2025-03-25 15:20:07] Constructed sample at index 798.
[2025-03-25 15:20:07] Constructed sample at index 799.
[2025-03-25 15:20:07] Constructed sample at index 800.
[2025-03-25 15:20:07] Constructed sample at index 801.
[2025-03-25 15:20:07] Constructed sample at index 802.
[2025-03-25 15:20:07] Constructed sample at index 803.
[2025-03-25 15:20:07] Constructed sample at index 804.
[2025-03-25 15:20:07] Constructed sample at index 805.
[2025-03-25 15:20:07] Constructed sample at index 806.
[2025-03-25 15:20:07] Constructed sample at index 807.
[2025-03-25 15:20:07] Constructed sample at index 808.
[2025-03-25 15:20:07] Constructed sample at index 809.
[2025-03-25 15:20:07] Constructed sample at index 810.
[2025-03-25 15:20:07] Constructed sample at index 811.
[2025-03-25 15:20:07] Constructed sample at index 812.
[2025-03-25 15:20:07] Constructed sample at index 813.
[2025-03-25 15:20:07] Constructed sample at index 814.
[2025-03-25 15:20:07] Constructed sample at index 815.
